"Occur","Damage_Area","Damage_Claim","Damage_Employee","Damage_Goods","Damage_Revenue","Damage_Sites","Fire_Area","Fire_Claim","Fire_Employee","Fire_Goods","Fire_Revenue","Fire_Sites","HSS_Area","HSS_Claim","HSS_Employee","HSS_Goods","HSS_Revenue","HSS_Sites","Other_Area","Other_Claim","Other_Employee","Other_Goods","Other_Revenue","Other_Sites","Thief_Area","Thief_Claim","Thief_Employee","Thief_Goods","Thief_Revenue","Thief_Sites","TPL_Area","TPL_Claim","TPL_Employee","TPL_Goods","TPL_Revenue","TPL_Sites"
1992-05-03,"(1e+04,Inf]",87832,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",10401,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",138202,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",24565,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",237660,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1142,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1992-05-06,"(1e+04,Inf]",54464,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",38575,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",192938,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",17925,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",30837,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",5064,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-05-09,"(1e+04,Inf]",320404,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",17899,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",248897,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",942,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",37684,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",19383,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-05-12,"(1e+04,Inf]",267266,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",282396,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",330200,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",50548,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",66404,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",29,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-05-15,"(1e+04,Inf]",47682,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2554257,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",36103,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",133401,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",1790,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",3111,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-05-18,"(1e+04,Inf]",52324,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",21054,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",159,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",2274,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",83103,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",8016,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-05-21,"(1e+04,Inf]",58049,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",24976,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1985,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",65316,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",129004,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",3716,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-05-24,"(1e+04,Inf]",39327,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",6405,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",28579,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",8448,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",45063,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",43054,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-05-27,"(1e+04,Inf]",52842,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",16714,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",25122,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",9370,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",54102,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",29941,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]"
1992-05-30,"(0,5e+03]",54191,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",56341,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",41772,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",17936,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",23430,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",29566,"(0,500]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1992-06-02,"(1e+04,Inf]",264397,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",91622,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",97386,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",40611,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",45752,"(500,1e+03]","(1e+05,2e+05]","(0,1e+03]","(20,Inf]","(5e+03,1e+04]",42091,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-06-05,"(1e+04,Inf]",144465,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",45783,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",118794,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",38260,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",55815,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",76884,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-06-08,"(1e+04,Inf]",73212,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",290688,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",60062,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",31559,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",60301,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",41852,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-06-11,"(1e+04,Inf]",534824,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",94268,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",740317,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",144491,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",30413,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",1626,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-06-14,"(1e+04,Inf]",51288,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",78216,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",14765,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",161,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",56756,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",6753,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-06-17,"(1e+04,Inf]",100361,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",104861,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1059,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(5e+03,1e+04]",19782,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",160405,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",3336,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1992-06-20,"(1e+04,Inf]",65314,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",714672,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",18949,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",49474,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",82860,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5588,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-06-23,"(1e+04,Inf]",30780,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",126924,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",15314,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",14456,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(10,20]","(5e+03,1e+04]",54910,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",95675,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-06-26,"(1e+04,Inf]",172753,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",173732,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",10913,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",56562,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",43441,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",6946,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-06-29,"(5e+03,1e+04]",50930,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",19930,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",6663,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",4845,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",8175,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",7182,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-02,"(1e+04,Inf]",864562,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",65215,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",362072,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",5849,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",40358,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",14268,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]"
1992-07-05,"(1e+04,Inf]",168354,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",690520,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",54719,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",1337,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",42552,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",16466,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-08,"(1e+04,Inf]",395527,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",316446,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",981796,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",4325,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",26931,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",664,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-11,"(1e+04,Inf]",44099,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",62717,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",14379,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",18561,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",76203,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",140414,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-07-14,"(1e+04,Inf]",58635,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",14176,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",3809,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",398,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",33309,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",6791,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-17,"(1e+04,Inf]",33018,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",382893,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",1584,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",532,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",124629,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",191,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1992-07-20,"(1e+04,Inf]",98446,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",84587,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",24154,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",1271,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",58234,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",10026,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-23,"(1e+04,Inf]",200209,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",844978,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",59078,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",319,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",16288,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",250738,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-07-26,"(1e+04,Inf]",416981,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",61793,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",65974,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",42956,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",66674,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1325,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-07-29,"(1e+04,Inf]",15973,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",44513,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",17258,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",5729,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",21335,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1493,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-08-01,"(1e+04,Inf]",78144,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",242907,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",61224,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",41087,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",352395,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",13897,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-08-04,"(1e+04,Inf]",155231,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",448103,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",46912,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",1023,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",4761,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",1201,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-08-07,"(1e+04,Inf]",43783,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",8645,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",14921,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(0,5e+03]",2541,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",8151,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",3969,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-08-10,"(1e+04,Inf]",9232,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",102559,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",8202,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",206515,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",12505,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",30888,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-08-13,"(5e+03,1e+04]",91235,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",367744,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",78425,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",357117,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",29133,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",352056,"(0,500]","(0,1e+05]","(5e+03,Inf]","(20,Inf]"
1992-08-16,"(1e+04,Inf]",111503,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",929591,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",51994,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",87365,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",144696,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",2143,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1992-08-19,"(1e+04,Inf]",454465,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",1653971,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",183523,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",120092,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",89850,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3410,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1992-08-22,"(1e+04,Inf]",82259,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",25478,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",763369,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",51667,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",59036,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",16007,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1992-08-25,"(1e+04,Inf]",69130,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",88043,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",109834,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",20485,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",45732,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",1829,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1992-08-28,"(1e+04,Inf]",140622,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",6364,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",28972,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",17485,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",29999,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",126965,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]"
1992-08-31,"(1e+04,Inf]",207753,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",11611,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",80285,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",28526,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",115352,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",84583,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(10,20]"
